2.6853e-05,-1.5119e-05,0.00050503
-0.00026456,-0.00053208,-8.5949e-05
-0.00045866,-0.0010472,0.00066559
-0.00050579,-0.0022333,0.0016629
0.00023207,-0.0036006,0.0037482
0.00086479,-0.0039667,0.0065961
0.0021083,-0.0038815,0.01075
0.0034763,-0.0030449,0.015971
0.0046418,-0.0011444,0.022337
0.0050749,0.00035767,0.028674
0.0054161,0.0011367,0.035181
0.007255,0.0012802,0.042448
0.008434,0.0019333,0.048704
0.010085,0.0027591,0.054566
0.011852,0.0037796,0.060467
0.013546,0.004746,0.067886
0.014488,0.0052427,0.075647
0.01534,0.0049665,0.084298
0.016405,0.0051042,0.094241
0.017344,0.0056845,0.10513
0.017521,0.0062552,0.11691
0.018036,0.0067125,0.12752
0.018291,0.0069035,0.13778
0.018703,0.0063531,0.14916
0.018708,0.0061344,0.1611
0.018437,0.0057325,0.1742
0.017903,0.0051491,0.18789
0.017116,0.0042304,0.20003
0.01564,0.0027973,0.21232
0.014048,0.0018254,0.22575
0.013421,0.0008512,0.24195
0.014119,-0.00081165,0.25698
0.014254,-0.0020985,0.27077
0.013761,-0.0026023,0.28522
0.012982,-0.0032113,0.30017
0.011865,-0.0042081,0.31544
0.01065,-0.0043149,0.33046
0.0098978,-0.0046234,0.34582
0.0083566,-0.0050833,0.36087
0.0071403,-0.0063645,0.37601
0.00677,-0.0067566,0.38945
0.0066419,-0.006935,0.40196
0.0055989,-0.0060797,0.4138
0.0052812,-0.0052415,0.42614
0.0061059,-0.0048585,0.43807
0.0066535,-0.0043916,0.44909
0.0076831,-0.0034324,0.46074
0.009082,-0.003793,0.47503
0.010331,-0.0043682,0.4906
0.011803,-0.0046655,0.50671
0.012898,-0.0041518,0.52066
0.014132,-0.0035702,0.53267
0.01458,-0.0031183,0.54357
0.013577,-0.0027462,0.55559
0.012869,-0.002949,0.5661
0.011904,-0.0031817,0.57609
0.011122,-0.0031788,0.58672
0.0094627,-0.0033465,0.59915
0.0071125,-0.0028749,0.61171
0.0056097,-0.0027701,0.62509
0.0055429,-0.0025227,0.63806
0.004675,-0.0019464,0.65088
0.0038134,-0.0016502,0.65985
0.0040033,-0.0016027,0.66799
0.0041107,-0.0024659,0.67292
0.004814,-0.0033384,0.67889
0.0051461,-0.0048153,0.68511
0.0056946,-0.0064629,0.69068
0.0083062,-0.008302,0.69711
0.011689,-0.010027,0.70395
0.015781,-0.011592,0.7122
0.019254,-0.012334,0.71808
0.023243,-0.012338,0.72488
0.026729,-0.011781,0.73135
0.030591,-0.010888,0.73626
0.034046,-0.0097034,0.74277
0.037943,-0.0088516,0.74882
0.041579,-0.0071939,0.75411
0.045817,-0.0057524,0.76058
0.050019,-0.0044373,0.76721
0.053825,-0.0031299,0.77318
0.057172,-0.0016096,0.77975
0.060899,-0.0012278,0.78685
0.064403,-0.0016704,0.79466
0.067156,-0.0030776,0.80302
0.069307,-0.0038809,0.81225
0.071481,-0.0051275,0.82194
0.073223,-0.0064191,0.83308
0.074151,-0.0078708,0.84507
0.075059,-0.0078728,0.85651
0.074776,-0.0066255,0.86725
0.074263,-0.0058678,0.87749
0.073277,-0.0051451,0.88696
0.071781,-0.0041313,0.8974
0.069532,-0.0033995,0.90824
0.065835,-0.0020185,0.91858
0.061571,-0.00068896,0.92814
0.057295,0.00042084,0.93746
0.053646,0.0011072,0.94735
0.049779,0.0016308,0.95742
0.046688,0.0017635,0.96609
0.043201,0.0014849,0.97305
0.039015,0.0018538,0.98147
0.035947,0.0020418,0.98969
0.033331,0.0024457,0.9976
0.030202,0.0024577,1.0038
0.027749,0.0022613,1.0102
0.025928,0.0022935,1.0169
0.023565,0.0034191,1.025
0.021404,0.0046435,1.033
0.019499,0.0055343,1.0394
0.017854,0.0056529,1.047
0.016407,0.0055462,1.0546
